Ticket_ID,llm_score
TKT-110204,0
TKT-106601,2
TKT-119737,2
TKT-105836,0
TKT-102315,3
TKT-114966,2
TKT-102699,0
TKT-100621,0
TKT-101978,2
TKT-115011,0
TKT-100323,0
TKT-108730,0
TKT-112740,1
TKT-102308,0
TKT-103486,0
TKT-113011,1
TKT-105018,0
TKT-110124,0
TKT-101227,2
TKT-104168,3
TKT-107724,1
TKT-108679,0
TKT-119043,0
TKT-113991,0
TKT-119665,0
TKT-116559,2
TKT-111414,0
TKT-114278,0
TKT-118727,2
TKT-104097,0
TKT-103571,0
TKT-111015,2
TKT-103043,0
TKT-106377,0
TKT-109376,0
TKT-117316,0
TKT-105352,0
TKT-107662,0
TKT-111943,0
TKT-105990,3
TKT-106427,2
TKT-110994,2
TKT-118634,0
TKT-104447,0
TKT-101261,2
TKT-113064,0
TKT-105683,1
TKT-117728,0
TKT-105996,0
TKT-115973,0
TKT-113685,0
TKT-114897,3
TKT-108197,0
TKT-102771,2
TKT-106685,0
TKT-118750,0
TKT-116465,2
TKT-119843,0
TKT-118337,0
TKT-102250,0
TKT-112179,0
TKT-112801,0
TKT-103248,1
TKT-118084,2
TKT-102753,0
TKT-108703,0
TKT-108058,0
TKT-114695,0
TKT-108248,2
TKT-108182,3
TKT-111983,2
TKT-104699,0
TKT-107924,0
TKT-109075,2
TKT-100423,2
TKT-117646,0
TKT-109888,1
TKT-109504,0
TKT-116138,2
TKT-117061,0
TKT-103686,2
TKT-103142,0
TKT-117099,0
TKT-115846,0
TKT-113047,2
TKT-106433,0
TKT-101713,2
TKT-100031,0
TKT-111056,0
TKT-114165,0
TKT-101433,3
TKT-112897,2
TKT-102252,0
TKT-111937,3
TKT-106440,2
TKT-111119,0
TKT-100647,2
TKT-107757,0
TKT-110446,0
TKT-109861,2
TKT-107803,0
TKT-117765,0
TKT-101321,0
TKT-115148,0
TKT-105149,0
TKT-113020,0
TKT-106814,0
TKT-108612,0
TKT-110231,0
TKT-115465,3
TKT-103376,3
TKT-113909,2
TKT-116071,0
TKT-104254,2
TKT-102534,0
TKT-109534,0
TKT-109334,0
TKT-101624,2
TKT-101429,0
TKT-103222,0
TKT-107704,0
TKT-100217,0
TKT-101862,0
TKT-111373,0
TKT-100265,3
TKT-101396,0
TKT-118791,0
TKT-108689,1
TKT-115032,0
TKT-112922,0
TKT-108764,0
TKT-102879,1
TKT-119214,0
TKT-108583,0
TKT-117884,0
TKT-113033,0
TKT-102859,0
TKT-108361,0
TKT-112396,2
TKT-112840,0
TKT-112807,0
TKT-113129,2
TKT-109688,2
TKT-114862,0
TKT-107093,1
TKT-106926,2
TKT-104347,2
TKT-117473,0
TKT-112882,0
TKT-101632,0
TKT-114961,0
TKT-110117,0
TKT-103468,0
TKT-109051,0
TKT-107606,0
TKT-108227,0
TKT-117769,0
TKT-109593,0
TKT-106472,1
TKT-112506,0
TKT-100387,0
TKT-103710,0
TKT-115851,1
TKT-105587,0
TKT-104258,0
TKT-101035,0
TKT-102043,3
TKT-114105,2
TKT-113966,0
TKT-119161,2
TKT-102641,2
TKT-105723,2
TKT-116587,2
TKT-113880,0
TKT-101554,0
TKT-101611,0
TKT-118667,0
TKT-101163,2
TKT-115227,3
TKT-113113,0
TKT-114529,0
TKT-102647,2
TKT-115260,0
TKT-113804,2
TKT-116455,0
TKT-103912,0
TKT-106478,0
TKT-119208,0
TKT-103522,0
TKT-117958,2
TKT-115074,0
TKT-108211,0
TKT-102003,0
TKT-119357,2
TKT-107451,0
TKT-113274,0
TKT-100017,0
TKT-102020,0
TKT-106935,1
TKT-101328,1
TKT-101444,0
TKT-104472,0
TKT-106243,0
TKT-100705,2
TKT-100278,0
TKT-118561,0
TKT-108675,2
TKT-116599,0
TKT-114323,0
TKT-113365,2
TKT-100273,0
TKT-105144,0
TKT-108616,0
TKT-100513,0
TKT-116469,3
TKT-105102,0
TKT-105034,0
TKT-114398,2
TKT-104084,0
TKT-110873,2
TKT-111217,2
TKT-102405,0
TKT-117608,2
TKT-107516,0
TKT-108852,2
TKT-109981,0
TKT-110404,2
TKT-118223,0
TKT-113592,2
TKT-116178,0
TKT-105348,1
TKT-104028,0
TKT-109416,2
TKT-112044,0
TKT-103458,0
TKT-102199,0
TKT-107762,0
TKT-101427,0
TKT-109924,2
TKT-108918,0
TKT-117504,2
TKT-103820,0
TKT-106126,2
TKT-114516,0
TKT-109771,2
TKT-115572,0
TKT-114592,0
TKT-111018,0
TKT-106846,3
TKT-103585,0
TKT-111858,1
TKT-113885,0
TKT-114994,2
TKT-110511,2
TKT-108994,2
TKT-116381,0
TKT-115341,0
TKT-115565,2
TKT-106462,0
TKT-114002,0
TKT-111191,0
TKT-108054,0
TKT-106161,1
TKT-106423,2
TKT-104178,0
TKT-102929,0
TKT-119373,2
TKT-101705,0
TKT-117294,0
TKT-119998,0
TKT-117888,0
TKT-117801,0
TKT-108337,0
TKT-105019,2
TKT-100476,1
TKT-117092,2
TKT-108877,2
TKT-116068,2
TKT-104600,0
TKT-102235,0
TKT-109997,2
TKT-107250,0
TKT-113361,0
TKT-119775,0
TKT-111907,0
TKT-106335,2
TKT-119663,0
TKT-118375,0
TKT-117672,0
TKT-108833,0
TKT-108028,0
TKT-102826,2
TKT-104634,2
TKT-104286,0
TKT-109559,1
TKT-103068,0
TKT-118080,0
TKT-103111,0
TKT-103213,1
TKT-100970,0
TKT-119534,2
TKT-102034,2
TKT-110351,0
TKT-118555,0
TKT-107668,2
TKT-103572,0
TKT-115017,0
TKT-116510,0
TKT-117907,2
TKT-109091,0
TKT-118987,2
TKT-119220,0
TKT-108576,2
TKT-106756,2
TKT-119137,0
TKT-108771,2
TKT-116383,0
TKT-111804,0
TKT-115468,2
TKT-109125,2
TKT-103366,0
TKT-118260,0
TKT-117066,2
TKT-113410,2
TKT-114097,0
TKT-116658,2
TKT-112189,0
TKT-119291,0
TKT-100733,2
TKT-114532,3
TKT-118893,0
TKT-116470,0
TKT-118031,2
TKT-102948,0
TKT-118779,2
TKT-106584,3
TKT-105553,0
TKT-102117,0
TKT-116243,2
TKT-118725,0
TKT-115976,1
TKT-113789,0
TKT-116941,0
TKT-103860,2
TKT-104794,0
TKT-106070,0
TKT-118240,0
TKT-111091,0
TKT-112834,3
TKT-116483,0
TKT-118294,0
TKT-105031,0
TKT-116944,2
TKT-103242,1
TKT-106141,0
TKT-116266,0
TKT-107268,2
TKT-111465,3
TKT-104375,0
TKT-106281,3
TKT-101441,0
TKT-102386,2
TKT-106045,0
TKT-118568,2
TKT-103699,0
TKT-107559,1
TKT-117573,0
TKT-103798,3
TKT-102214,2
TKT-110447,0
TKT-103821,0
TKT-112609,1
TKT-118005,3
TKT-107403,0
TKT-113400,0
TKT-107594,2
TKT-104265,0
TKT-117200,2
TKT-116580,0
TKT-112262,0
TKT-107589,0
TKT-107453,2
TKT-105770,0
TKT-109367,2
TKT-106002,0
TKT-106706,0
TKT-104743,0
TKT-108188,0
TKT-102145,1
TKT-102794,0
TKT-100921,2
TKT-101086,0
TKT-112642,0
TKT-101838,2
TKT-113618,0
TKT-107303,0
TKT-110048,0
TKT-100977,0
TKT-106659,0
TKT-116020,1
TKT-110440,0
TKT-114876,0
TKT-100651,1
TKT-107198,0
TKT-105274,0
TKT-119318,0
TKT-101362,0
TKT-109842,0
TKT-104819,2
TKT-104219,0
TKT-106879,0
TKT-108654,0
TKT-103474,0
TKT-117187,0
TKT-105116,0
TKT-107975,2
TKT-107517,0
TKT-114236,0
TKT-105438,0
TKT-101288,0
TKT-118033,0
TKT-108546,0
TKT-111799,0
TKT-110172,0
TKT-117223,0
TKT-110977,0
TKT-118613,1
TKT-105550,0
TKT-118157,0
TKT-117798,0
TKT-106880,0
TKT-111860,0
TKT-102988,2
TKT-114674,0
TKT-105954,2
TKT-103263,2
TKT-100327,2
TKT-106424,0
TKT-109614,2
TKT-117062,0
TKT-107717,2
TKT-117130,0
TKT-101807,0
TKT-105022,1
TKT-110013,2
TKT-113927,0
TKT-109560,0
TKT-117323,0
TKT-116270,0
TKT-101383,0
TKT-103472,0
TKT-119900,0
TKT-102150,0
TKT-105502,2
TKT-111335,0
TKT-115216,0
TKT-109711,0
TKT-102752,0
TKT-101712,0
TKT-113655,0
TKT-114689,0
TKT-118179,2
TKT-111750,0
TKT-116656,0
TKT-113348,0
TKT-114129,0
TKT-114727,0
TKT-119673,2
TKT-104525,0
TKT-100169,2
TKT-104672,2
TKT-106501,2
TKT-102878,0
TKT-106063,0
TKT-117287,2
TKT-111955,0
TKT-110951,2
TKT-110389,0
TKT-113657,0
TKT-106136,0
TKT-110301,0
TKT-105937,0
TKT-111884,0
TKT-112294,0
TKT-103323,2
TKT-114829,3
TKT-103470,0
TKT-113398,0
TKT-112785,0
TKT-116971,0
TKT-110381,0
TKT-118246,2
TKT-105568,2
TKT-100137,0
TKT-107029,0
TKT-109423,0
TKT-109841,2
TKT-105225,0
TKT-112712,0
TKT-109751,2
TKT-107765,0
TKT-108048,2
TKT-102140,0
TKT-103000,0
TKT-104738,2
TKT-119655,0
TKT-107948,0
TKT-104441,0
TKT-107473,1
TKT-106669,2
TKT-106549,1
TKT-104352,0
TKT-101397,2
TKT-118871,3
TKT-102141,0
TKT-118513,0
TKT-110963,2
TKT-111785,2
TKT-113604,0
TKT-111813,0
TKT-111850,1
TKT-104614,2
TKT-116640,0
TKT-119873,2
TKT-117696,0
TKT-118705,1
TKT-106835,0
TKT-111387,2
TKT-116503,0
TKT-102312,0
TKT-104197,2
TKT-113587,2
TKT-118464,0
TKT-104828,0
TKT-105199,0
TKT-113027,2
TKT-108542,0
TKT-106225,2
TKT-104388,0
TKT-111055,3
TKT-112454,0
TKT-119070,0
TKT-111677,0
TKT-112009,0
TKT-108086,3
TKT-115994,0
TKT-100714,0
TKT-105667,0
TKT-119991,0
TKT-112535,0
TKT-117299,2
TKT-112644,0
TKT-102676,2
TKT-116529,0
TKT-115551,0
TKT-100006,3
TKT-102910,2
TKT-105632,2
TKT-111550,0
TKT-108348,0
TKT-110580,0
TKT-102554,3
TKT-104546,0
TKT-114412,0
TKT-115912,0
TKT-109895,0
TKT-110719,0
TKT-117385,0
TKT-117016,0
TKT-111935,0
TKT-116985,0
TKT-101023,0
TKT-119445,0
TKT-115483,0
TKT-119397,0
TKT-102247,0
TKT-107285,0
TKT-113706,2
TKT-111146,0
TKT-113055,0
TKT-111043,0
TKT-104279,0
TKT-105359,0
TKT-108153,2
TKT-106954,0
TKT-111433,0
TKT-114476,0
TKT-114313,2
TKT-117810,2
TKT-109773,0
TKT-102111,0
TKT-102876,0
TKT-108506,1
TKT-109729,0
TKT-103204,2
TKT-104941,2
TKT-104463,0
TKT-108124,0
TKT-113152,0
TKT-100558,0
TKT-112287,0
TKT-103617,0
TKT-105333,0
TKT-113740,0
TKT-108477,2
TKT-104166,0
TKT-118509,0
TKT-112141,0
TKT-107700,1
TKT-105216,2
TKT-106619,0
TKT-102796,0
TKT-115696,2
TKT-112890,0
TKT-104153,2
TKT-107626,2
TKT-119008,0
TKT-117024,2
TKT-111282,0
TKT-115100,1
TKT-104442,2
TKT-117741,0
TKT-118399,0
TKT-109060,0
TKT-112151,2
TKT-102351,0
TKT-119365,2
TKT-105337,0
TKT-110969,0
TKT-106119,1
TKT-102724,0
TKT-106590,2
TKT-107649,0
TKT-101869,0
TKT-116901,0
TKT-110836,1
TKT-119374,0
TKT-113294,3
TKT-106422,2
TKT-108164,0
TKT-101199,0
TKT-103165,2
TKT-113881,1
TKT-114425,0
TKT-113844,0
TKT-117489,0
TKT-100715,2
TKT-103635,1
TKT-112980,0
TKT-116508,0
TKT-113901,0
TKT-103702,0
TKT-100361,0
TKT-103115,0
TKT-118878,0
TKT-111756,0
TKT-104296,2
TKT-112148,0
TKT-103489,0
TKT-118338,2
TKT-104245,0
TKT-103589,0
TKT-102760,3
TKT-108657,2
TKT-111796,0
TKT-107020,0
TKT-101157,0
TKT-104824,0
TKT-119643,0
TKT-100460,0
TKT-114675,0
TKT-117942,1
TKT-106241,0
TKT-100291,0
TKT-107703,0
TKT-110870,2
TKT-106134,0
TKT-117375,0
TKT-113802,2
TKT-117752,2
TKT-106268,2
TKT-118385,2
TKT-104325,0
TKT-108596,3
TKT-114972,3
TKT-112657,2
TKT-102687,0
TKT-114314,0
TKT-118652,2
TKT-106246,0
TKT-103682,0
TKT-117576,2
TKT-113388,0
TKT-102279,3
TKT-107648,1
TKT-106193,1
TKT-109652,1
TKT-104978,2
TKT-108628,3
TKT-114505,2
TKT-119399,2
TKT-119493,0
TKT-110331,0
TKT-100230,0
TKT-111822,0
TKT-119763,1
TKT-103256,0
TKT-111455,0
TKT-118618,0
TKT-112321,0
TKT-116115,0
TKT-110899,2
TKT-103410,0
TKT-116693,0
TKT-102616,0
TKT-105885,0
TKT-110596,0
TKT-118879,0
TKT-104739,0
TKT-114509,0
TKT-116773,0
TKT-106810,2
TKT-105203,0
TKT-119465,1
TKT-110170,0
TKT-103287,0
TKT-115999,0
TKT-113694,0
TKT-103707,0
TKT-102781,0
TKT-104972,0
TKT-106866,2
TKT-108525,0
TKT-110227,0
TKT-104462,0
TKT-103048,0
TKT-109558,0
TKT-111222,0
TKT-118331,0
TKT-109233,0
TKT-113078,0
TKT-108091,0
TKT-113464,0
TKT-109539,0
TKT-110414,3
TKT-108241,0
TKT-106831,0
TKT-113837,0
TKT-111946,2
TKT-119169,0
TKT-111557,2
TKT-113174,2
TKT-111436,0
TKT-104230,3
TKT-117683,0
TKT-114772,2
TKT-118002,0
TKT-101957,0
TKT-100487,2
TKT-116947,0
TKT-107698,0
TKT-102512,0
TKT-108451,0
TKT-109791,0
TKT-109698,0
TKT-116687,0
TKT-119112,0
TKT-113191,0
TKT-109538,2
TKT-108858,0
TKT-109398,0
TKT-118961,0
TKT-117864,1
TKT-114386,0
TKT-117131,2
TKT-101020,0
TKT-115960,0
TKT-105182,2
TKT-104848,0
TKT-110289,2
TKT-108503,0
TKT-109798,2
TKT-114452,0
TKT-106491,0
TKT-112103,2
TKT-115339,0
TKT-115561,0
TKT-100134,1
TKT-111899,0
TKT-109162,0
TKT-106266,0
TKT-104205,2
TKT-112063,2
TKT-116442,3
TKT-108126,0
TKT-118442,2
TKT-115214,0
TKT-118764,0
TKT-104680,0
TKT-107508,0
TKT-118028,0
TKT-105503,0
TKT-100485,0
TKT-111236,0
TKT-100967,0
TKT-111457,1
TKT-106069,0
TKT-109453,2
TKT-105354,0
TKT-112094,0
TKT-116932,0
TKT-102225,0
TKT-113641,0
TKT-105758,0
TKT-110146,0
TKT-112443,0
TKT-113185,0
TKT-106206,0
TKT-106056,0
TKT-106253,2
TKT-110534,0
TKT-110347,0
TKT-113338,2
TKT-105350,0
TKT-103964,0
TKT-112767,2
TKT-115642,0
TKT-110315,0
TKT-117176,0
TKT-111140,0
TKT-103485,0
TKT-107261,1
TKT-109347,2
TKT-106211,1
TKT-105525,2
TKT-111612,0
TKT-116218,0
TKT-100601,2
TKT-103508,0
TKT-110140,1
TKT-105771,2
TKT-102856,3
TKT-104954,3
TKT-112610,0
TKT-102167,0
TKT-102412,0
TKT-107386,0
TKT-117830,0
TKT-105100,0
TKT-116046,3
TKT-113080,0
TKT-111591,0
TKT-105975,0
TKT-100741,0
TKT-100411,0
TKT-114066,3
TKT-116692,0
TKT-109409,0
TKT-116637,0
TKT-107501,0
TKT-103230,2
TKT-103105,0
TKT-103208,0
TKT-102075,1
TKT-111476,0
TKT-103265,0
TKT-117673,0
TKT-102677,2
TKT-111176,0
TKT-118768,2
TKT-104489,0
TKT-110826,0
TKT-117718,2
TKT-100286,0
TKT-101323,0
TKT-102624,0
TKT-110113,0
TKT-102516,0
TKT-100072,0
TKT-119570,2
TKT-100410,0
TKT-107881,2
TKT-103143,0
TKT-107449,2
TKT-116356,0
TKT-115815,1
TKT-106916,0
TKT-112077,0
TKT-108387,0
TKT-112016,0
TKT-108670,0
TKT-111352,0
TKT-105230,1
TKT-105858,0
TKT-119239,2
TKT-111249,0
TKT-108629,0
TKT-110630,0
TKT-118858,2
TKT-102298,1
TKT-115299,2
TKT-116413,2
TKT-105331,0
TKT-119666,2
TKT-107348,0
TKT-102585,2
TKT-105762,0
TKT-116679,0
TKT-113723,0
TKT-101071,0
TKT-103755,0
TKT-106228,0
TKT-115821,3
TKT-110731,0
TKT-104771,0
TKT-118698,1
TKT-114120,0
TKT-115267,0
TKT-109396,3
TKT-106730,0
TKT-103633,1
TKT-107772,0
TKT-112667,0
TKT-118937,3
TKT-112405,0
TKT-115808,1
TKT-114237,0
TKT-116820,0
TKT-111573,0
TKT-101731,2
TKT-108239,2
TKT-119314,0
TKT-100697,0
TKT-101005,1
TKT-111512,3
TKT-108059,0
TKT-113019,0
TKT-112387,0
TKT-105787,0
TKT-112125,2
TKT-109172,0
TKT-101029,0
TKT-112806,2
TKT-107791,0
TKT-102935,0
TKT-109214,0
TKT-111762,2
TKT-113312,1
TKT-112102,1
TKT-112124,0
TKT-116763,0
TKT-107428,3
TKT-117494,0
TKT-118110,0
TKT-110312,2
TKT-102101,0
TKT-115461,2
TKT-100101,2
TKT-111105,0
TKT-109681,0
TKT-111808,1
TKT-104574,2
TKT-118735,0
TKT-107513,3
TKT-108279,2
TKT-113373,0
TKT-103846,1
TKT-101664,0
TKT-119612,0
TKT-113602,3
TKT-101476,0
TKT-113536,0
TKT-107809,0
TKT-116936,1
TKT-100635,2
TKT-100817,0
TKT-117480,0
TKT-111453,2
TKT-119803,2
TKT-115203,0
TKT-114717,2
TKT-116876,2
TKT-104556,0
TKT-100707,0
TKT-111934,2
TKT-107019,0
TKT-118917,0
TKT-119640,0
TKT-100724,0
TKT-103578,0
TKT-105701,1
TKT-100836,2
TKT-113924,1
TKT-107402,0
TKT-109400,0
TKT-104902,0
TKT-104540,2
TKT-115365,0
TKT-115531,2
TKT-107321,0
TKT-108178,0
TKT-113549,2
TKT-107568,0
TKT-103233,0
TKT-101158,1
TKT-111135,0
TKT-113959,0
TKT-104013,2
TKT-112613,0
TKT-104148,0
TKT-100123,1
TKT-101247,0
TKT-100820,1
TKT-117971,0
TKT-113169,0
TKT-104034,2
TKT-110162,2
TKT-114265,2
TKT-104411,2
TKT-109426,2
TKT-118152,0
TKT-111208,0
TKT-106788,0
TKT-110915,0
TKT-118477,0
TKT-103753,2
TKT-102909,2
TKT-104475,2
TKT-109585,2
TKT-108439,2
TKT-116822,0
TKT-106648,0
TKT-108824,1
TKT-118532,2
TKT-100963,0
TKT-111270,0
TKT-101959,0
TKT-119940,1
TKT-118374,0
TKT-108991,1
TKT-107553,0
TKT-115221,2
TKT-105436,2
TKT-119363,0
TKT-110840,2
TKT-100930,0
TKT-105601,0
TKT-109466,0
TKT-108968,0
TKT-114076,2
TKT-115351,0
TKT-102152,2
TKT-113606,0
TKT-112107,0
TKT-100927,0
TKT-119430,0
TKT-103974,2
TKT-116627,0
TKT-104101,0
TKT-102767,0
TKT-103948,0
TKT-118443,2
TKT-108351,0
TKT-107691,0
TKT-111721,2
TKT-114545,0
TKT-115513,0
TKT-117895,2
TKT-109639,2
TKT-118933,0
TKT-115331,1
TKT-112730,2
TKT-103703,0
TKT-104596,0
TKT-108826,1
TKT-117295,0
TKT-114055,0
TKT-102885,0
TKT-104527,2
TKT-103018,2
TKT-108835,0
TKT-116660,2
TKT-107821,0
TKT-113499,0
TKT-104609,0
TKT-105207,2
TKT-106223,0
TKT-115329,0
TKT-118481,0
TKT-107168,2
TKT-114213,0
TKT-104572,0
TKT-118291,0
TKT-111019,0
TKT-106583,0
TKT-112286,3
TKT-112985,1
TKT-115065,2
TKT-108029,2
TKT-116549,1
TKT-115019,0
TKT-103616,0
TKT-117502,0
TKT-109438,0
TKT-111325,0
TKT-103921,2
TKT-113082,0
TKT-112147,0
TKT-107534,0
TKT-106735,3
TKT-112223,0
TKT-102678,0
TKT-101557,0
TKT-118808,2
TKT-111766,0
TKT-111504,0
TKT-108570,0
TKT-115230,0
TKT-110127,0
TKT-109086,0
TKT-112908,1
TKT-117054,0
TKT-110036,0
TKT-110132,0
TKT-114762,0
TKT-111401,0
TKT-103794,2
TKT-114895,0
TKT-117775,3
TKT-119743,2
TKT-113305,2
TKT-116399,0
TKT-114102,0
TKT-116428,0
TKT-111044,0
TKT-111446,0
TKT-101697,2
TKT-114329,0
TKT-115589,0
TKT-117530,0
TKT-106442,0
TKT-114577,0
TKT-117632,0
TKT-101066,0
TKT-110663,3
TKT-107066,2
TKT-112925,0
TKT-116540,0
TKT-107395,2
TKT-100735,2
TKT-102439,0
TKT-116739,0
TKT-102498,0
TKT-115142,0
TKT-109887,0
TKT-102136,1
TKT-101698,2
TKT-104043,2
TKT-104518,0
TKT-102039,0
TKT-109463,2
TKT-102360,0
TKT-116195,0
TKT-104328,0
TKT-107582,0
TKT-114515,1
TKT-104751,0
TKT-113430,2
TKT-106340,2
TKT-114653,0
TKT-115404,2
TKT-106490,2
TKT-104110,3
TKT-118907,0
TKT-104045,2
TKT-106913,0
TKT-101219,2
TKT-104966,0
TKT-113943,0
TKT-113788,0
TKT-107101,0
TKT-114548,0
TKT-112733,0
TKT-103532,0
TKT-116563,0
TKT-105671,2
TKT-113218,0
TKT-110690,2
TKT-117230,0
TKT-113942,0
TKT-117596,0
TKT-116948,3
TKT-116945,0
TKT-103125,2
TKT-102046,0
TKT-107681,2
TKT-105597,0
TKT-112259,0
TKT-119918,0
TKT-115022,3
TKT-109683,0
TKT-117737,0
TKT-106346,0
TKT-114608,0
TKT-112887,0
TKT-104156,2
TKT-104653,2
TKT-104170,0
TKT-114467,0
TKT-106328,2
TKT-117040,0
TKT-102968,0
TKT-106020,0
TKT-105407,0
TKT-117856,0
TKT-114310,0
TKT-108403,2
TKT-107468,0
TKT-111290,0
TKT-113822,1
TKT-101026,0
TKT-107138,3
TKT-116871,0
TKT-118044,2
TKT-114458,2
TKT-118886,1
TKT-112073,0
TKT-104049,1
TKT-118950,0
TKT-110881,0
TKT-117454,0
TKT-112669,0
TKT-116602,2
TKT-119636,2
TKT-118040,1
TKT-118214,0
TKT-110365,1
TKT-116238,0
TKT-116450,0
TKT-111579,0
TKT-109431,0
TKT-118265,0
TKT-111179,2
TKT-100631,0
TKT-117547,2
TKT-118341,0
TKT-101119,0
TKT-102290,2
TKT-115616,1
TKT-112981,2
TKT-105489,2
TKT-111623,0
TKT-102184,0
TKT-103314,3
TKT-114903,0
TKT-112416,0
TKT-116246,0
TKT-100274,0
TKT-111327,0
TKT-114732,2
TKT-101804,0
TKT-106179,0
TKT-112163,2
TKT-111319,0
TKT-108886,0
TKT-106962,0
TKT-111423,2
TKT-118636,0
TKT-110512,0
TKT-101776,0
TKT-114807,2
TKT-112056,0
TKT-102701,0
TKT-109366,0
TKT-106562,0
TKT-114049,0
TKT-119108,0
TKT-106467,1
TKT-100285,2
TKT-104269,0
TKT-104577,0
TKT-107661,1
TKT-111048,0
TKT-115108,0
TKT-106367,0
TKT-118556,2
TKT-100549,0
TKT-115284,0
TKT-118524,2
TKT-117776,0
TKT-106682,3
TKT-114920,0
TKT-118066,1
TKT-105915,0
TKT-103023,1
TKT-119586,0
TKT-105195,0
TKT-118170,0
TKT-111237,3
TKT-112154,0
TKT-108647,0
TKT-110712,0
TKT-102067,2
TKT-113831,0
TKT-103169,0
TKT-118678,0
TKT-109464,0
TKT-117804,0
TKT-114443,0
TKT-118027,2
TKT-108619,2
TKT-113514,2
TKT-110411,1
TKT-116214,2
TKT-108049,3
TKT-101358,0
TKT-106275,0
TKT-109442,0
TKT-103394,2
TKT-117655,2
TKT-102255,1
TKT-103502,2
TKT-105081,0
TKT-105584,0
TKT-106641,0
TKT-106290,0
TKT-109360,1
TKT-112032,0
TKT-110628,2
TKT-111402,0
TKT-105927,2
TKT-107932,0
TKT-116892,3
TKT-108272,0
TKT-115607,0
TKT-113818,2
TKT-105653,0
TKT-114781,0
TKT-106245,0
TKT-115593,2
TKT-105572,0
TKT-104318,2
TKT-100049,0
TKT-109492,0
TKT-108171,2
TKT-106624,2
TKT-106631,0
TKT-104160,0
TKT-108653,0
TKT-107103,0
TKT-101303,0
TKT-118986,0
TKT-117336,0
TKT-116183,1
TKT-117141,1
TKT-109254,2
TKT-119313,0
TKT-106291,3
TKT-116051,2
TKT-115496,3
TKT-100426,0
TKT-116824,1
TKT-109222,0
TKT-107660,0
TKT-116753,3
TKT-114316,2
TKT-104373,2
TKT-114250,0
TKT-115473,0
TKT-118673,0
TKT-108686,2
TKT-114260,0
TKT-117983,0
TKT-110538,2
TKT-119925,2
TKT-103958,2
TKT-106733,0
TKT-111429,2
TKT-115150,2
TKT-109660,0
TKT-100054,0
TKT-108251,0
TKT-118523,0
TKT-119969,0
TKT-114952,3
TKT-100401,0
TKT-104989,0
TKT-113473,0
TKT-103077,2
TKT-105960,0
TKT-112799,0
TKT-119537,0
TKT-103429,0
TKT-114374,0
TKT-104438,0
TKT-118596,0
TKT-111082,1
TKT-101722,3
TKT-109231,3
TKT-100664,2
TKT-116495,0
TKT-114922,1
TKT-113576,0
TKT-107344,0
TKT-118865,0
TKT-105809,0
TKT-118363,0
TKT-116788,0
TKT-104847,0
TKT-105566,0
TKT-116337,0
TKT-115208,1
TKT-112064,0
TKT-109676,0
TKT-108425,0
TKT-119279,2
TKT-107017,0
TKT-107676,0
TKT-108238,1
TKT-110018,2
TKT-118275,0
TKT-100608,2
TKT-104702,0
TKT-116950,2
TKT-100019,0
TKT-116108,0
TKT-108715,0
TKT-107745,0
TKT-118162,0
TKT-110809,2
TKT-119188,1
TKT-103047,0
TKT-117065,0
TKT-102487,0
TKT-107808,2
TKT-114611,2
TKT-114439,0
TKT-114799,3
TKT-111379,1
TKT-114511,2
TKT-105143,0
TKT-115163,0
TKT-104140,0
TKT-103979,0
TKT-112385,0
TKT-108586,0
TKT-111213,3
TKT-113806,0
TKT-113205,0
TKT-112797,0
TKT-106541,1
TKT-102958,0
TKT-114626,0
TKT-107897,2
TKT-114253,0
TKT-106876,0
TKT-117966,0
TKT-119616,0
TKT-113133,1
TKT-114356,2
TKT-117318,1
TKT-112417,0
TKT-116488,0
TKT-111764,0
TKT-112753,0
TKT-101983,0
TKT-108409,2
TKT-118445,0
TKT-104115,0
TKT-104488,3
TKT-115541,0
TKT-106023,0
TKT-107793,2
TKT-100657,2
TKT-113515,1
TKT-100751,0
TKT-102081,0
TKT-112217,2
TKT-106061,2
TKT-103341,2
TKT-113037,2
TKT-100843,0
TKT-112758,1
TKT-115287,0
TKT-113562,2
TKT-110678,0
TKT-115130,0
TKT-110838,0
TKT-119158,0
TKT-103511,2
TKT-117255,0
TKT-111771,0
TKT-100553,0
TKT-119215,0
TKT-105883,0
TKT-112119,0
TKT-115839,0
TKT-111098,0
TKT-100576,0
TKT-106874,1
TKT-104461,0
TKT-114785,2
TKT-100047,0
TKT-106267,0
TKT-107578,3
TKT-108552,2
TKT-115298,2
TKT-104852,3
TKT-117389,0
TKT-101215,0
TKT-118319,0
TKT-101944,0
TKT-116432,0
TKT-101450,0
TKT-116747,0
TKT-105226,0
TKT-115174,2
TKT-105046,0
TKT-102403,0
TKT-110664,3
TKT-113858,1
TKT-110436,0
TKT-118244,0
TKT-114321,0
TKT-115778,0
TKT-103704,2
TKT-102168,2
TKT-108786,0
TKT-109826,3
TKT-119245,1
TKT-106173,1
TKT-114086,0
TKT-110609,3
TKT-115412,2
TKT-112701,0
TKT-115157,0
TKT-101213,2
TKT-116925,0
TKT-106670,0
TKT-113022,0
TKT-117970,0
TKT-104874,1
TKT-105459,0
TKT-116062,0
TKT-103207,0
TKT-104930,0
TKT-103353,0
TKT-100744,0
TKT-110327,0
TKT-105371,0
TKT-109626,0
TKT-118184,0
TKT-118136,0
TKT-117182,2
